"Phrase","Count"
"are supporting up",1
"supporting up to",1
"links within any",1
"within any one",1
"any one html",1
"one html file",1
"html file this",1
"file this gives",1
"this gives you",1
"more to be",1
"to be done",1
"be done with",1
"done with anchors",1
"with anchors and",1
"anchors and links",1
"and links in",1
"links in general",1
"However we'll leave",1
"that for a",1
"for a later",1
"a later video",1
"for today, thank",1
"Welcome in this",1
"Windows compilers today",1
"compilers today we",1
"at the parameters",1
"the parameters passed",2
"parameters passed between",2
"passed between functions",3
"between functions and",4
"functions and subroutines",5
"It has been",1
"has been some",1
"been some time",1
"time since we",1
"since we did",1
"we did a",1
"did a video",1
"on the parameters",2
"So today we're",1
"going to revisit",1
"to revisit the",1
"revisit the subject",1
"the subject for",1
"subject for those",1
"for those of",1
"those of you",1
"of you who",1
"you who are",1
"who are just",1
"are just using",1
"just using Power",1
"using Power Basic",1
"console compiler and",1
"compiler and the",1
"Windows compiler can",1
"compiler can be",1
"be used with",1
"used with the",1
"with the source",1
"code for this",1
"for this project",1
"have two include",1
"two include files",1
"include files at",1
"files at the",1
"for the Windows",1
"Windows API and",1
"API and one",1
"one for our",1
"for our common",1
"our common display",1
"common display library",1
"display library, which",1
"which allows the",1
"allows the source",1
"source code to",1
"code to be",1
"be used either",1
"used either in",1
"either in the",1
"Windows compiler or",1
"compiler or the",1
"or the console",1
"first function in",1
"function in your",1
"your application that",1
"application that gets",1
"that gets executed",1
"gets executed is",1
"executed is the",1
"is the pb_main",1
"function and in",1
"this function you",1
"function you can",1
"you can include",1
"can include code",1
"include code and",1
"code and call",1
"and call other",1
"call other functions",1
"other functions and",1
"going to start",1
"to start this",1
"start this demonstration",1
"this demonstration by",1
"demonstration by calling",1
"by calling a",1
"function called process",1
"called process count",1
"process count by",2
"count by reference",1
"passing a parameter",2
"a parameter to",2
"this function called",1
"function called count",1
"We have declared",1
"have declared the",1
"declared the count",1
"the count as",1
"count as a",1
"as a long",5
"a long and",2
"long and we're",2
"next loop to",2
"loop to count",1
"to count between",1
"count between one",1
"between one and",2
"one and five",1
"function will be",2
"will be called",1
"be called five",1
"called five times",1
"function process count",1
"count by ref",1
"the brackets we",1
"brackets we have",1
"have the parameter",1
"the parameter list",1
"parameter list, in",1
"this case just",1
"case just a",1
"just a single",1
"single parameter called",1
"parameter called count",1
"called count, which",1
"which has been",2
"has been defined",1
"been defined as",1
"defined as a",4
"This is preceded",1
"is preceded by",1
"preceded by the",1
"by the word",1
"the word byref",1
"word byref to",1
"byref to indicate",1
"that this parameter",1
"this parameter has",1
"has been passed",3
"been passed by",2
"passed by reference",5
"a reference to",1
"reference to where",1
"Power basic by",1
"basic by default",1
"by default passes",1
"default passes parameters",1
"passes parameters by",1
"parameters by reference",2
"if we had",2
"we had no",1
"had no mention",1
"no mention of",1
"mention of the",1
"of the word",2
"the word by",1
"word by ref",1
"by ref it",2
"ref it would",1
"it would still",2
"would still be",1
"still be passed",1
"function we're declaring",1
"we're declaring a",1
"variable called value",1
"called value also",1
"value also as",1
"also as a",1
"we're populating that",1
"populating that local",1
"that local variable",1
"local variable with",1
"variable with the",2
"with the value",2
"of the parameter",2
"the parameter passed",2
"parameter passed in",1
"passed in count",1
"in count and",1
"count and we're",1
"we're adding one",1
"adding one to",1
"one to it",2
"to it and",1
"it and we're",1
"we're printing the",2
"printing the value",1
"the value out",1
"value out to",1
"see the values",3
"the values put",1
"values put out",1
"put out to",1
"out to a",1
"to a log",1
"a log are",1
"log are two",1
"are two, three",1
"five and six",1
"is because every",1
"because every time",1
"every time we",1
"time we call",1
"we call this",2
"function we're taking",1
"taking the values",1
"the values one",1
"values one to",1
"one to five",1
"to five and",1
"five and adding",1
"adding a one",1
"a one to",1
"to it, giving",1
"giving us the",1
"the values two",1
"values two through",1
"two through six",1
"have successfully passed",1
"successfully passed a",2
"passed a parameter",1
"a parameter from",1
"parameter from one",1
"from one function",4
"one function to",4
"function to another",3
"One thing to",1
"thing to note",1
"to note when",1
"note when you're",1
"when you're calling",1
"you're calling functions",1
"calling functions is",1
"functions is that",1
"is that the",1
"that the value",1
"the value you're",1
"value you're passing",1
"you're passing in",1
"passing in here",1
"in here which",1
"here which is",1
"is called count",1
"called count which",1
"count which is",1
"is the variable",1
"the variable we",1
"variable we could",1
"we could have",1
"could have this",1
"have this called",1
"this called something",1
"called something entirely",1
"something entirely different",1
"If we call",1
"this new count",1
"new count and",1
"count and changed",1
"and changed the",1
"changed the other",1
"the other references",1
"other references to",1
"references to that",1
"to that, the",1
"the application would",1
"application would work",1
"would work just",1
"work just as",1
"just as well",1
"this is that",1
"is that you're",1
"that you're passing",1
"you're passing a",1
"a parameter by",1
"parameter by reference",1
"by reference therefore",1
"reference therefore the",1
"therefore the name",1
"the parameter from",1
"parameter from this",1
"from this point",1
"this point of",1
"of view is",1
"view is irrelevant",1
"is irrelevant it's",1
"irrelevant it's the",1
"it's the same",1
"We can prove",1
"can prove this",1
"prove this quite",1
"easily by adding",1
"by adding an",1
"adding an extra",1
"extra line of",1
"code to our",1
"to our function",2
"If we place",1
"we place an",1
"place an increment",1
"an increment command",1
"increment command in",1
"command in as",1
"in as the",1
"as the bottom",1
"the bottom line",1
"bottom line of",1
"line of this",1
"this function which",1
"function which would",1
"which would increment",1
"would increment the",1
"increment the long",1
"the long new",1
"long new count",1
"As this value",1
"this value being",1
"value being passed",1
"passed in is",1
"in is being",1
"is being passed",2
"passed in by",1
"in by reference",1
"by reference then",2
"reference then if",1
"then if you",1
"if you increase",1
"you increase this",1
"increase this by",1
"this by one",1
"by one then",1
"one then this",1
"then this would",1
"would be passed",1
"be passed back",1
"the calling function",4
"the application once",1
"application once more",1
"once more we",2
"more we will",2
"values we get",1
"we get out",1
"get out are",1
"out are quite",1
"are quite different",1
"is because each",1
"because each time",1
"through this function",1
"we are incrementing",1
"are incrementing the",1
"incrementing the current",1
"the current variable",2
"current variable and",1
"variable and this",1
"this is being",1
"being passed back",1
"this is something",1
"is something to",1
"something to be",1
"to be wary",1
"be wary of",1
"wary of when",1
"of when you're",1
"when you're passing",1
"you're passing variables",1
"passing variables from",1
"variables from one",1
"to another or",1
"another or from",1
"or from one",1
"function to a",1
"to a subroutine",2
"If they're passed",1
"they're passed by",1
"reference then any",1
"then any change",1
"any change made",3
"change made to",3
"made to that",1
"to that variable",1
"that variable within",1
"variable within the",1
"within the subroutine",1
"the subroutine or",1
"subroutine or function",1
"or function will",1
"will be reflected",1
"be reflected in",2
"reflected in the",2
"in the calling",2
"you wish not",1
"wish not to",1
"not to pass",1
"to pass them",1
"pass them by",1
"them by reference",1
"by reference you",1
"reference you can",1
"you can pass",3
"can pass it",1
"pass it byval",1
"it byval that's",1
"byval that's by",1
"that's by value",1
"This way the",1
"way the actual",1
"the actual value",1
"actual value of",1
"the variable is",1
"variable is passed",1
"is passed and",1
"passed and not",1
"and not the",1
"not the pointer",1
"pointer to where",1
"to where it",1
"where it sits",1
"it sits in",1
"sits in memory",1
"If we change",3
"we change our",1
"change our code",1
"code to call",1
"this function and",1
"function and run",1
"and run the",2
"run the code",2
"the code now",1
"code now you",1
"now you will",1
"the values return",1
"values return to",1
"return to as",1
"to as they",1
"as they were",1
"they were before",1
"As any change",1
"made to this",1
"to this variable",1
"variable is not",1
"is not reflected",1
"not reflected back",1
"reflected back to",1
"Normally you will",1
"you will pass",1
"will pass parameters",1
"pass parameters by",1
"by reference as",1
"reference as it",1
"it is more",1
"is more efficient",1
"Power basic will",1
"basic will allow",1
"you to pass",1
"to pass up",1
"pass up to",1
"up to 32",1
"to 32 parameters",1
"32 parameters between",1
"parameters between functions",1
"So let's say",1
"let's say we",1
"say we wanted",1
"wanted to pass",1
"pass a parameter",1
"parameter to a",1
"a subroutine as",1
"subroutine as opposed",1
"opposed to a",1
"to a function",3
"How would we",1
"would we do",1
"we do that?",1
"do that? We",1
"that? We can",1
"can call a",1
"call a subroutine",1
"a subroutine by",1
"subroutine by using",2
"using the word",1
"the word call",1
"word call followed",1
"call followed by",1
"of the subroutine",2
"the subroutine and",1
"subroutine and its",1
"and its parameters",1
"The command word",1
"command word call",1
"word call is",1
"call is optional",1
"If we emitted",1
"we emitted call",1
"emitted call and",1
"call and just",1
"and just put",1
"just put the",1
"the subroutine in",1
