"Phrase","Count"
"But what we",1
"have in this",1
"application is we",1
"we have set",1
"have set up",1
"up a user-defined",1
"type called udt_account",1
"of elements, a",1
"a balance, a",1
"a transaction count",1
"transaction count, user",1
"user information and",1
"information and account",1
"and account information",1
"user and account",1
"and account elements",1
"account elements are",1
"elements are both",1
"are both, in",1
"in themselves, user-defined",1
"Further down in",2
"have dimensioned an",1
"dimensioned an array",1
"array of 10",1
"of 10 elements",1
"10 elements between",1
"elements between element",1
"between element 1",1
"element 1 and",1
"1 and element",1
"and element And",1
"element And we've",1
"populated the first",1
"the array, element",1
"element number 1",1
"number 1, with",1
"with the balance",1
"the balance and",1
"balance and the",1
"and the transaction",1
"the transaction count",1
"This is fairly",1
"is fairly standard",1
"fairly standard operation",1
"standard operation for",1
"operation for a",1
"for a user-defined",1
"user-defined type held",1
"type held within",1
"held within an",1
"within an array",1
"of the user-defined",2
"user-defined type is",1
"type is to",1
"allow you, the",1
"to design your",1
"design your own",1
"your own variable",1
"own variable type",1
"And having defined",2
"defined that variable",1
"that variable type",1
"variable type, you",1
"can then dimension",1
"then dimension an",1
"array to contain",1
"to contain elements",1
"contain elements of",1
"elements of that",1
"of that type",1
"we have actually",1
"have actually printed",1
"actually printed the",1
"printed the details",1
"the details from",1
"details from inside",1
"from inside the",1
"inside the array",1
"the array out",1
"array out to",1
"our log, using",1
"array and the",2
"and the property",1
"the property you're",1
"property you're actually",1
"you're actually looking",1
"case the balance",1
"down the code",2
"again we're populating",1
"populating the user",1
"the user information",1
"user information, which",1
"which is stored",1
"is stored within",2
"within the user",1
"the user element",1
"user element of",1
"user-defined type, allowing",1
"save the first",1
"the last name",1
"last name of",1
"further down still",1
"down still we're",1
"still we're storing",1
"storing the account",1
"So we're building",1
"building up in",1
"up in our",2
"our array a",1
"array a set",1
"set of data",1
"of data for",1
"data for a",1
"for a particular",1
"a particular user",1
"array is 10",1
"is 10 elements",1
"10 elements in",1
"elements in size",1
"in size, we",1
"we could store",1
"could store 10",1
"store 10 users'",1
"10 users' data",1
"And slightly further",1
"slightly further down",1
"the code we're",1
"code we're showing",1
"we're showing a",1
"showing a shortened",1
"a shortened version",1
"shortened version of",1
"version of this",1
"We're defining a",1
"defining a user-defined",1
"user-defined type as",1
"type as the",1
"user-defined type defined",1
"type defined at",1
"defined at the",1
"of the program",1
"then we're populating",1
"populating that user-defined",1
"the element and",1
"and the account",1
"account number details",1
"us to extract",1
"to extract the",2
"extract the information",1
"from that specific",1
"that specific element",1
"specific element of",2
"using a shortened",1
"a shortened form",1
"we're using this",1
"using this shortened",1
"this shortened version",1
"shortened version to",1
"version to print",1
"out the full",1
"the full account",2
"full account information",1
"account information or",1
"information or the",1
"or the department",1
"the department information",1
"department information using",1
"information using our",1
"using our user-defined",1
"this far and",1
"far and stored",1
"and stored the",1
"the information within",1
"our array of",1
"user-defined types, we",1
"use a pointer",2
"a pointer on",1
"pointer on the",1
"on the specific",1
"the specific element",1
"array we specified",1
"we specified above",1
"declare a pointer",1
"So here we're",1
"here we're declaring",1
"declaring a variable",1
"variable called P1",1
"we're declaring this",1
"declaring this as",1
"is the udt",1
"the udt account",1
"udt account number",1
"the final part",1
"final part of",1
"part of this",1
"of this piece",1
"code is ptr",1
"is ptr, which",1
"which is pointer",1
"So P1 is",1
"P1 is a",1
"is a pointer",1
"A pointer is",1
"pointer is a",1
"is a variable",1
"a variable that",1
"variable that holds",1
"that holds a",1
"holds a located",1
"a located elsewhere",1
"located elsewhere in",1
"elsewhere in memory",1
"So basically it's",1
"basically it's a",1
"it's a number",1
"And this number",1
"this number points",1
"number points to",1
"points to the",1
"to the location",1
"the location in",1
"location in memory",1
"in memory which",1
"memory which this",1
"which this information",1
"is stored at",1
"So having declared",1
"having declared this",1
"declared this variable",1
"this variable, we",1
"to populate it",1
"populating the P1",1
"the P1 variable",1
"P1 variable using",1
"using the var",1
"the var pointer",2
"var pointer command",2
"This command takes",1
"variable we want",1
"want to point",1
"to point at",1
"declared the user",1
"the user account",1
"user account further",1
"account further up",1
"further up in",1
"our code, here",1
"here on this",1
"on this line",1
"So we're pointing",1
"we're pointing at",2
"pointing at where",1
"at where that",1
"where that information",2
"that information is",2
"information is actually",3
"is actually stored",2
"having defined where",1
"defined where that",1
"actually stored, we",1
"can actually reference",2
"actually reference it",1
"reference it using",1
"it using the",1
"the pointer itself",1
"can print out",1
"account number, by",1
"using the at",2
"the at sign",1
"at sign, the",1
"of our pointer",1
"pointer variable, P1",1
"and the construct",1
"the construct within",1
"construct within that",1
"within that user-defined",1
"user-defined type that",1
"type that we",2
"wish to access",1
"full account number",1
"see what this",1
"what this generates",1
"is the account",1
"account number, appearing",1
"the 10123456, and",1
"the pointer, we",1
"we can obtain",1
"can obtain exactly",1
"obtain exactly the",1
"the same information",1
"So our P1",1
"our P1 variable",1
"P1 variable is",1
"variable is pointing",1
"is pointing at",2
"user-defined type we",3
"type we specified",2
"we specified earlier",2
"specified earlier in",2
"earlier in the",2
"code is pointing",1
"is pointing only",1
"pointing only at",1
"only at the",1
"very first element",2
"would we handle",1
"we handle it",1
"handle it if",1
"it if we",1
"wanted to point",1
"to point to",1
"point to the",1
"to the array",1
"the array itself?",1
"array itself? Let's",1
"itself? Let's declare",1
"Let's declare another",1
"declare another pointer",1
"call this pointer",1
"this pointer P2",1
"And we're pointing",1
"we're pointing again",1
"pointing again at",1
"again at a",1
"at a user-defined",1
"user-defined type, in",1
"this case, udtAccount",1
"is a user-defined",1
"type we used",1
"we used when",1
"used when we",1
"when we were",1
"we were dimensioning",1
"were dimensioning the",1
"the array in",1
"array in the",1
"the first place",1
"is the line",1
"the line of",1
"we used to",1
"used to dimension",1
"to dimension the",1
"The arrays between",1
"arrays between elements",1
"between elements So",1
"elements So to",1
"So to populate",1
"populate this P2",1
"this P2 pointer",1
"P2 pointer, we're",1
"use the var",1
"pointer command again",1
"since we're pointing",1
"pointing at an",1
"at an array",1
"an array, we",1
"have to reference",1
"reference the very",1
"array is between",1
"is between elements",1
"between elements 1",1
"elements 1 and",1
"1 and So",1
"first element in",1
"element in that",1
"that our pointer",1
"our pointer 2",1
"pointer 2 is",1
"2 is pointing",1
"at the array",1
"actually reference every",1
"reference every element",1
"every element within",1
"something to watch",1
"Your syntax in",1
"syntax in actually",1
"in actually accessing",1
"actually accessing it",1
"accessing it again",1
"it again is",1
"again is using",1
"the at command",1
"of the pointer",1
"pointer variable and",1
"variable and in",1
"and in square",2
"in square brackets",2
"square brackets is",1
"the array that",1
"array that you",1
"wish to get",1
"get data from",1
"For pointers, these",1
"these elements always",1
"elements always start",1
"always start at",1
"start at 0",1
"of how you've",1
"how you've dimensioned",1
"you've dimensioned your",1
"dimensioned your array",1
"your array, either",1
"either starting at",1
"starting at 0",1
"at 0 or",1
"or 1 or",1
"1 or some",1
"or some number",1
"some number larger",1
"number larger than",1
"larger than 1",1
"than 1, the",1
"first element, as",1
"far as the",1
"as the pointer",1
"the pointer is",1
"pointer is concerned",1
"is concerned, is",1
"is always going",1
"always going to",1
"Following that, we",1
"in the structure",1
"the structure that",1
"structure that you",1
"wish to pull",2
"this case, strUser",1
"strUser and strFirstName",1
"will see we'll",1
"see we'll get",1
"we'll get the",1
"our user coming",1
"user coming out",1
"coming out, which",1
"same as it",1
"it was earlier",1
"out the other",1
"the other parts",1
"parts of our",1
"defined type within",1
"type within the",1
"use the name",1
"name of those",1
"of those constructs",1
"at P2 with",1
"P2 with the",1
"with the 0",1
"the 0 element",1
"0 element and",1
"element and then",1
"then the strUser",1
"the strUser and",1
"strUser and then",1
"then the strLastName",1
"And to complete",1
"to complete the",1
"complete the code",1
"out the account",1
"account number and",1
"number and also",1
"also the department",1
"So this demonstrates",1
"this demonstrates how",1
"demonstrates how to",1
"pointer to pull",1
"out of an",1
"of an existing",1
"an existing populated",1
"existing populated array",1
"up this pointer",1
"this pointer, we",1
"also use it",1
"use it to",1
"it to populate",1
"If we wished",1
